file,title,language,source
A7D9474D5-en.txt,Dzogchen Aspiration Prayer,en,'https://www.lotsawahouse.org/'
A7D9474D5-pt.txt,Dzogchen Aspiration Prayer,pt,'https://www.lotsawahouse.org/'
A7D9474D5-zh.txt,Dzogchen Aspiration Prayer,zh,'https://www.lotsawahouse.org/'
A7D9474D5-bo.txt,Dzogchen Aspiration Prayer,bo,'https://www.lotsawahouse.org/'
ADBD1DD4C-en.txt,Spontaneous Song of the Genuine Nature: A Prayer of Calling the Guru from Afar,en,'https://www.lotsawahouse.org/'
ADBD1DD4C-zh.txt,Spontaneous Song of the Genuine Nature: A Prayer of Calling the Guru from Afar,zh,'https://www.lotsawahouse.org/'
ADBD1DD4C-bo.txt,Spontaneous Song of the Genuine Nature: A Prayer of Calling the Guru from Afar,bo,'https://www.lotsawahouse.org/'
A52CFCB03-en.txt,Summary of Striking the Vital Point in Three Statements,en,'https://www.lotsawahouse.org/'
A52CFCB03-bo.txt,Summary of Striking the Vital Point in Three Statements,bo,'https://www.lotsawahouse.org/'
A77666662-en.txt,A Joyful Chariot for the Fortunate: An Aspiration to Travel to the Copper-Coloured Mountain of Glory,en,'https://www.lotsawahouse.org/'
A77666662-bo.txt,A Joyful Chariot for the Fortunate: An Aspiration to Travel to the Copper-Coloured Mountain of Glory,bo,'https://www.lotsawahouse.org/'
A1B949843-en.txt,A Prayer of Aspiration for the Copper-Coloured Mountain of Glory,en,'https://www.lotsawahouse.org/'
A1B949843-bo.txt,A Prayer of Aspiration for the Copper-Coloured Mountain of Glory,bo,'https://www.lotsawahouse.org/'
ACB16C9C6-en.txt,A Short Prayer to the Abbot, the Master and the King,en,'https://www.lotsawahouse.org/'
ACB16C9C6-bo.txt,A Short Prayer to the Abbot, the Master and the King,bo,'https://www.lotsawahouse.org/'
AB3888094-en.txt,Drumbeat of the Deathless Vajra: A Fervent Invocation and Prayer,en,'https://www.lotsawahouse.org/'
AB3888094-bo.txt,Drumbeat of the Deathless Vajra: A Fervent Invocation and Prayer,bo,'https://www.lotsawahouse.org/'
A7E278DE4-en.txt,The Prayer to Guru Rinpoche that Swiftly Removes Obstacles and Fulfills All Wishes,en,'https://www.lotsawahouse.org/'
A7E278DE4-fr.txt,The Prayer to Guru Rinpoche that Swiftly Removes Obstacles and Fulfills All Wishes,fr,'https://www.lotsawahouse.org/'
A7E278DE4-zh.txt,The Prayer to Guru Rinpoche that Swiftly Removes Obstacles and Fulfills All Wishes,zh,'https://www.lotsawahouse.org/'
A7E278DE4-bo.txt,The Prayer to Guru Rinpoche that Swiftly Removes Obstacles and Fulfills All Wishes,bo,'https://www.lotsawahouse.org/'
AB5442488-en.txt,A Concise Lineage Prayer,en,'https://www.lotsawahouse.org/'
AB5442488-bo.txt,A Concise Lineage Prayer,bo,'https://www.lotsawahouse.org/'
AB74CC0CC-en.txt,Prayer for the Long Life Dodrupchen Rinpoche,en,'https://www.lotsawahouse.org/'
AB74CC0CC-bo.txt,Prayer for the Long Life Dodrupchen Rinpoche,bo,'https://www.lotsawahouse.org/'
A7A0B1191-en.txt,Prayer for the Long Life of Chökyi Nyima Rinpoche,en,'https://www.lotsawahouse.org/'
A7A0B1191-bo.txt,Prayer for the Long Life of Chökyi Nyima Rinpoche,bo,'https://www.lotsawahouse.org/'
A0889DD44-en.txt,Prayer for the Long Life of Dzogchen Rinpoche,en,'https://www.lotsawahouse.org/'
A0889DD44-bo.txt,Prayer for the Long Life of Dzogchen Rinpoche,bo,'https://www.lotsawahouse.org/'
A44858429-en.txt,Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A44858429-bo.txt,Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
AB78BC882-en.txt,Prayer for the Long Life of Soktsé Rinpoche,en,'https://www.lotsawahouse.org/'
AB78BC882-bo.txt,Prayer for the Long Life of Soktsé Rinpoche,bo,'https://www.lotsawahouse.org/'
ACBBF883C-en.txt,The Drumbeat of Immortality: A Prayer for the Long Life of the Great Tertön Dudjom Jigdral Yeshe Dorje,en,'https://www.lotsawahouse.org/'
ACBBF883C-bo.txt,The Drumbeat of Immortality: A Prayer for the Long Life of the Great Tertön Dudjom Jigdral Yeshe Dorje,bo,'https://www.lotsawahouse.org/'
A83FDA9FD-en.txt,Brief Red Sur Offering,en,'https://www.lotsawahouse.org/'
A83FDA9FD-bo.txt,Brief Red Sur Offering,bo,'https://www.lotsawahouse.org/'
A3FF2A45C-en.txt,Brief Sur Offering,en,'https://www.lotsawahouse.org/'
A3FF2A45C-bo.txt,Brief Sur Offering,bo,'https://www.lotsawahouse.org/'
AA853758C-en.txt,A Prayer to Recognize My Own Faults and Keep in Mind the Objects of Refuge,en,'https://www.lotsawahouse.org/'
AA853758C-bo.txt,A Prayer to Recognize My Own Faults and Keep in Mind the Objects of Refuge,bo,'https://www.lotsawahouse.org/'
A14954720-en.txt,Essence and Embodiment of All the Buddhas,en,'https://www.lotsawahouse.org/'
A14954720-bo.txt,Essence and Embodiment of All the Buddhas,bo,'https://www.lotsawahouse.org/'
A9D489E59-en.txt,Prayer to Jamyang Khyentse Chökyi Lodrö,en,'https://www.lotsawahouse.org/'
A9D489E59-bo.txt,Prayer to Jamyang Khyentse Chökyi Lodrö,bo,'https://www.lotsawahouse.org/'
A00A1DE29-en.txt,Prayer to Yeshe Tsogyal,en,'https://www.lotsawahouse.org/'
A00A1DE29-bo.txt,Prayer to Yeshe Tsogyal,bo,'https://www.lotsawahouse.org/'
AB701B1BE-en.txt,Prayer to the Three Great Stūpas of Kathmandu,en,'https://www.lotsawahouse.org/'
AB701B1BE-bo.txt,Prayer to the Three Great Stūpas of Kathmandu,bo,'https://www.lotsawahouse.org/'
A472EC6C4-en.txt,Short Prayer to the Three Great Stūpas of Nepal,en,'https://www.lotsawahouse.org/'
A472EC6C4-bo.txt,Short Prayer to the Three Great Stūpas of Nepal,bo,'https://www.lotsawahouse.org/'
AE3DBF783-en.txt,A Daily Long-Life Practice of Amitāyus,en,'https://www.lotsawahouse.org/'
AE3DBF783-bo.txt,A Daily Long-Life Practice of Amitāyus,bo,'https://www.lotsawahouse.org/'
A8F4F7009-en.txt,A Daily Practice of Ucchuṣma,en,'https://www.lotsawahouse.org/'
A8F4F7009-bo.txt,A Daily Practice of Ucchuṣma,bo,'https://www.lotsawahouse.org/'
AB1FBDFA3-en.txt,Condensed Daily Practice of The Heart Essence of the Sublime Lady of Immortality,en,'https://www.lotsawahouse.org/'
AB1FBDFA3-bo.txt,Condensed Daily Practice of The Heart Essence of the Sublime Lady of Immortality,bo,'https://www.lotsawahouse.org/'
A1BB1B4DB-en.txt,Daily Practice of Dorje Gotrab,en,'https://www.lotsawahouse.org/'
A1BB1B4DB-bo.txt,Daily Practice of Dorje Gotrab,bo,'https://www.lotsawahouse.org/'
ACF3AFAF0-en.txt,The Blazing Tower: A Daily Practice of Uṣṇīṣa-Sitātapatrā,en,'https://www.lotsawahouse.org/'
ACF3AFAF0-bo.txt,The Blazing Tower: A Daily Practice of Uṣṇīṣa-Sitātapatrā,bo,'https://www.lotsawahouse.org/'
AF2427552-en.txt,The Concentrated Essence: A Sādhana of Yeshe Tsogyal,en,'https://www.lotsawahouse.org/'
AF2427552-bo.txt,The Concentrated Essence: A Sādhana of Yeshe Tsogyal,bo,'https://www.lotsawahouse.org/'
ACCA6AAF3-en.txt,The Sublime Path to Immortality: The Quintessence of Profoundly Secret Pith Instructions on Attaining Vajra Longevity,en,'https://www.lotsawahouse.org/'
ACCA6AAF3-bo.txt,The Sublime Path to Immortality: The Quintessence of Profoundly Secret Pith Instructions on Attaining Vajra Longevity,bo,'https://www.lotsawahouse.org/'
AC2F293D5-en.txt,Divine Blue Water: A Contamination Purifying Smoke Offering by the Great Master Padmasambhava,en,'https://www.lotsawahouse.org/'
AC2F293D5-bo.txt,Divine Blue Water: A Contamination Purifying Smoke Offering by the Great Master Padmasambhava,bo,'https://www.lotsawahouse.org/'
A976660B8-en.txt,The Concentrated Essence: A Concise Practice of Healing and Purifying (Sojong) the Three Sets of Vows,en,'https://www.lotsawahouse.org/'
A976660B8-bo.txt,The Concentrated Essence: A Concise Practice of Healing and Purifying (Sojong) the Three Sets of Vows,bo,'https://www.lotsawahouse.org/'
A2C093723-en.txt,Prayer for Swift Rebirth of Jamyang Khyentse Chökyi Lodrö,en,'https://www.lotsawahouse.org/'
A2C093723-bo.txt,Prayer for Swift Rebirth of Jamyang Khyentse Chökyi Lodrö,bo,'https://www.lotsawahouse.org/'
A9FEA24E7-en.txt,Remainder Torma Offering for Seven-Line Prayer Guru Yoga,en,'https://www.lotsawahouse.org/'
A9FEA24E7-bo.txt,Remainder Torma Offering for Seven-Line Prayer Guru Yoga,bo,'https://www.lotsawahouse.org/'
A342BFAF5-en.txt,A Daily Practice of Vajraṇakhī,en,'https://www.lotsawahouse.org/'
A342BFAF5-bo.txt,A Daily Practice of Vajraṇakhī,bo,'https://www.lotsawahouse.org/'
A70F86CFC-en.txt,A Dzogchen Tögal Prayer,en,'https://www.lotsawahouse.org/'
A70F86CFC-zh.txt,A Dzogchen Tögal Prayer,zh,'https://www.lotsawahouse.org/'
A70F86CFC-bo.txt,A Dzogchen Tögal Prayer,bo,'https://www.lotsawahouse.org/'
A973C4604-en.txt,Prayer for the Long Life of Dzogchen Rinpoche,en,'https://www.lotsawahouse.org/'
A973C4604-bo.txt,Prayer for the Long Life of Dzogchen Rinpoche,bo,'https://www.lotsawahouse.org/'
A32168102-en.txt,A Simple Method of Transference for Helpless Animals,en,'https://www.lotsawahouse.org/'
A32168102-bo.txt,A Simple Method of Transference for Helpless Animals,bo,'https://www.lotsawahouse.org/'
AD41D184B-en.txt,A Supplication for the Longevity of the Peerless and Sublime Tulku, Dzongsar Khyentse, Thupten Chökyi Gyatso,en,'https://www.lotsawahouse.org/'
AD41D184B-de.txt,A Supplication for the Longevity of the Peerless and Sublime Tulku, Dzongsar Khyentse, Thupten Chökyi Gyatso,de,'https://www.lotsawahouse.org/'
AD41D184B-fr.txt,A Supplication for the Longevity of the Peerless and Sublime Tulku, Dzongsar Khyentse, Thupten Chökyi Gyatso,fr,'https://www.lotsawahouse.org/'
AD41D184B-bo.txt,A Supplication for the Longevity of the Peerless and Sublime Tulku, Dzongsar Khyentse, Thupten Chökyi Gyatso,bo,'https://www.lotsawahouse.org/'
AC0CC044C-en.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,en,'https://www.lotsawahouse.org/'
AC0CC044C-de.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,de,'https://www.lotsawahouse.org/'
AC0CC044C-es.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,es,'https://www.lotsawahouse.org/'
AC0CC044C-fr.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,fr,'https://www.lotsawahouse.org/'
AC0CC044C-nl.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,nl,'https://www.lotsawahouse.org/'
AC0CC044C-pt.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,pt,'https://www.lotsawahouse.org/'
AC0CC044C-bo.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,bo,'https://www.lotsawahouse.org/'
A63059A83-en.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,en,'https://www.lotsawahouse.org/'
A63059A83-bo.txt,Prayer for the Long Life of Dzongsar Jamyang Khyentse Rinpoche,bo,'https://www.lotsawahouse.org/'
AB7A84FEF-en.txt,Sweet Song of Vajra Immortality: A Prayer for Long Life,en,'https://www.lotsawahouse.org/'
AB7A84FEF-bo.txt,Sweet Song of Vajra Immortality: A Prayer for Long Life,bo,'https://www.lotsawahouse.org/'
A7E861421-en.txt,True Words to Accomplish Immortality: A Longevity Prayer to the Tulku of Jamyang Khyentse, Thupten Chökyi Gyatso,en,'https://www.lotsawahouse.org/'
A7E861421-bo.txt,True Words to Accomplish Immortality: A Longevity Prayer to the Tulku of Jamyang Khyentse, Thupten Chökyi Gyatso,bo,'https://www.lotsawahouse.org/'
A211C5CE0-en.txt,A Prayer to the Precious Guru from Uḍḍiyāna That Spontaneously Fulfils All Wishes,en,'https://www.lotsawahouse.org/'
A211C5CE0-bo.txt,A Prayer to the Precious Guru from Uḍḍiyāna That Spontaneously Fulfils All Wishes,bo,'https://www.lotsawahouse.org/'
A328911D4-en.txt,Advice for Urgyen Tsomo,en,'https://www.lotsawahouse.org/'
A328911D4-bo.txt,Advice for Urgyen Tsomo,bo,'https://www.lotsawahouse.org/'
A411998AD-en.txt,Aspiration for the Country’s Welfare,en,'https://www.lotsawahouse.org/'
A411998AD-bo.txt,Aspiration for the Country’s Welfare,bo,'https://www.lotsawahouse.org/'
A4EC1BC44-en.txt,Treasury of Supreme Blessings: A Guru Yoga,en,'https://www.lotsawahouse.org/'
A4EC1BC44-bo.txt,Treasury of Supreme Blessings: A Guru Yoga,bo,'https://www.lotsawahouse.org/'
A608B62B0-en.txt,A Prayer to Khandro Yeshé Tsogyal,en,'https://www.lotsawahouse.org/'
A608B62B0-fr.txt,A Prayer to Khandro Yeshé Tsogyal,fr,'https://www.lotsawahouse.org/'
A608B62B0-bo.txt,A Prayer to Khandro Yeshé Tsogyal,bo,'https://www.lotsawahouse.org/'
AD48C5B0C-en.txt,Bestower of Supreme Twofold Attainment: A Prayer to the Great Fifteenth Karmapa,en,'https://www.lotsawahouse.org/'
AD48C5B0C-bo.txt,Bestower of Supreme Twofold Attainment: A Prayer to the Great Fifteenth Karmapa,bo,'https://www.lotsawahouse.org/'
A664477FB-en.txt,Prayer,en,'https://www.lotsawahouse.org/'
A664477FB-bo.txt,Prayer,bo,'https://www.lotsawahouse.org/'
A88DE9831-en.txt,Prayer to Buddha Amitābha,en,'https://www.lotsawahouse.org/'
A88DE9831-pt.txt,Prayer to Buddha Amitābha,pt,'https://www.lotsawahouse.org/'
A88DE9831-bo.txt,Prayer to Buddha Amitābha,bo,'https://www.lotsawahouse.org/'
AE0B63E77-en.txt,Prayer to Karmapa Khakhyab Dorje,en,'https://www.lotsawahouse.org/'
AE0B63E77-bo.txt,Prayer to Karmapa Khakhyab Dorje,bo,'https://www.lotsawahouse.org/'
A84BC9FF7-en.txt,The Honey of Devotion: A Prayer to the Garland of Glorious Karmapa Incarnations,en,'https://www.lotsawahouse.org/'
A84BC9FF7-bo.txt,The Honey of Devotion: A Prayer to the Garland of Glorious Karmapa Incarnations,bo,'https://www.lotsawahouse.org/'
A65067CF1-en.txt,Cloud Banks of Blessings: A Prayer to Guru Padmasambhava,en,'https://www.lotsawahouse.org/'
A65067CF1-bo.txt,Cloud Banks of Blessings: A Prayer to Guru Padmasambhava,bo,'https://www.lotsawahouse.org/'
AD74C4D4D-en.txt,Prayer for the Long Life of Lochen Ngawang Chöpal,en,'https://www.lotsawahouse.org/'
AD74C4D4D-bo.txt,Prayer for the Long Life of Lochen Ngawang Chöpal,bo,'https://www.lotsawahouse.org/'
A4B7A3867-en.txt,A Short Practice for Averting Obstacles through Vajrakīla,en,'https://www.lotsawahouse.org/'
A4B7A3867-bo.txt,A Short Practice for Averting Obstacles through Vajrakīla,bo,'https://www.lotsawahouse.org/'
A359B0540-en.txt,Prayer for Swift Rebirth of the Fourth Dodrupchen Rinpoche, Tupten Trinlé Palzangpo,en,'https://www.lotsawahouse.org/'
A359B0540-bo.txt,Prayer for Swift Rebirth of the Fourth Dodrupchen Rinpoche, Tupten Trinlé Palzangpo,bo,'https://www.lotsawahouse.org/'
A044ED886-en.txt,Brief Offering Prayer to Durtrö Lhamo, Mistress of the Charnel Ground,en,'https://www.lotsawahouse.org/'
A044ED886-bo.txt,Brief Offering Prayer to Durtrö Lhamo, Mistress of the Charnel Ground,bo,'https://www.lotsawahouse.org/'
AE76DA47A-en.txt,Brief Protectors Practice,en,'https://www.lotsawahouse.org/'
AE76DA47A-bo.txt,Brief Protectors Practice,bo,'https://www.lotsawahouse.org/'
AAFBBA2A2-en.txt,Fulfilment Offering for Nyangrel Nyima Özer's Treasure Practice of Black Hayagrīva with an Iron Sword,en,'https://www.lotsawahouse.org/'
AAFBBA2A2-bo.txt,Fulfilment Offering for Nyangrel Nyima Özer's Treasure Practice of Black Hayagrīva with an Iron Sword,bo,'https://www.lotsawahouse.org/'
A70BA44BA-en.txt,The Swift Fulfilment of Wishes: A Prayer for the Swift Return of the Supreme Tulku of the Fifth Drubwang Dzogchen Rinpoche,en,'https://www.lotsawahouse.org/'
A70BA44BA-bo.txt,The Swift Fulfilment of Wishes: A Prayer for the Swift Return of the Supreme Tulku of the Fifth Drubwang Dzogchen Rinpoche,bo,'https://www.lotsawahouse.org/'
A5B3A5BEE-en.txt,A Song of Calling the Guru from Afar,en,'https://www.lotsawahouse.org/'
A5B3A5BEE-bo.txt,A Song of Calling the Guru from Afar,bo,'https://www.lotsawahouse.org/'
A560D7CBA-en.txt,Aspiration Prayer for the Flourishing of the Jonang Teachings,en,'https://www.lotsawahouse.org/'
A560D7CBA-bo.txt,Aspiration Prayer for the Flourishing of the Jonang Teachings,bo,'https://www.lotsawahouse.org/'
AE4B6CA41-en.txt,The Prayer of the Words of Truth,en,'https://www.lotsawahouse.org/'
AE4B6CA41-de.txt,The Prayer of the Words of Truth,de,'https://www.lotsawahouse.org/'
AE4B6CA41-fr.txt,The Prayer of the Words of Truth,fr,'https://www.lotsawahouse.org/'
AE4B6CA41-bo.txt,The Prayer of the Words of Truth,bo,'https://www.lotsawahouse.org/'
A78F53818-en.txt,The Resounding Drum of Truth: A Prayer and Aspiration,en,'https://www.lotsawahouse.org/'
A78F53818-fr.txt,The Resounding Drum of Truth: A Prayer and Aspiration,fr,'https://www.lotsawahouse.org/'
A78F53818-bo.txt,The Resounding Drum of Truth: A Prayer and Aspiration,bo,'https://www.lotsawahouse.org/'
A1D5A9914-en.txt,The Sage's Harmonious Song of Truth: A Prayer for the Flourishing of the Non-Sectarian Teachings of the Buddha,en,'https://www.lotsawahouse.org/'
A1D5A9914-bo.txt,The Sage's Harmonious Song of Truth: A Prayer for the Flourishing of the Non-Sectarian Teachings of the Buddha,bo,'https://www.lotsawahouse.org/'
A47AB5BBD-en.txt,The Song of Devotion: Verses of Aspiration for the Fulfilment of the Enlightened Vision of Khenchen Jigme Phuntsok, the Reincarnation of Terton Lerab Lingpa,en,'https://www.lotsawahouse.org/'
A47AB5BBD-bo.txt,The Song of Devotion: Verses of Aspiration for the Fulfilment of the Enlightened Vision of Khenchen Jigme Phuntsok, the Reincarnation of Terton Lerab Lingpa,bo,'https://www.lotsawahouse.org/'
A8C4635C8-en.txt,A Yearning Song of Prayer to Invoke the Wisdom Mind of the Compassionate Teacher Padmasambhava,en,'https://www.lotsawahouse.org/'
A8C4635C8-bo.txt,A Yearning Song of Prayer to Invoke the Wisdom Mind of the Compassionate Teacher Padmasambhava,bo,'https://www.lotsawahouse.org/'
AC4FD6192-en.txt,A Prayer to Kindle the Three Faiths, Addressed to the Seventeen Great Paṇḍitas of Glorious Nālandā,en,'https://www.lotsawahouse.org/'
AC4FD6192-bo.txt,A Prayer to Kindle the Three Faiths, Addressed to the Seventeen Great Paṇḍitas of Glorious Nālandā,bo,'https://www.lotsawahouse.org/'
AAC195C20-en.txt,The Swift Infusion of Blessings: A Lineage Prayer for the Single Mind Kīla Heart-Practice, Part of the 'Neck Pouch Dagger’ (Purba Gulkhukma) Cycle,en,'https://www.lotsawahouse.org/'
AAC195C20-bo.txt,The Swift Infusion of Blessings: A Lineage Prayer for the Single Mind Kīla Heart-Practice, Part of the 'Neck Pouch Dagger’ (Purba Gulkhukma) Cycle,bo,'https://www.lotsawahouse.org/'
AC0B975D3-en.txt,Granting the Wish for Immortality: A Prayer for the Long Life of Dzarong Trulshik Rinpoche, the Representative of Guru Rinpoche,en,'https://www.lotsawahouse.org/'
AC0B975D3-bo.txt,Granting the Wish for Immortality: A Prayer for the Long Life of Dzarong Trulshik Rinpoche, the Representative of Guru Rinpoche,bo,'https://www.lotsawahouse.org/'
A090ED87C-en.txt,Long Life Prayer for Kyabje Dzarong Trulshik Rinpoche,en,'https://www.lotsawahouse.org/'
A090ED87C-bo.txt,Long Life Prayer for Kyabje Dzarong Trulshik Rinpoche,bo,'https://www.lotsawahouse.org/'
A63666B26-en.txt,Prayer for the Long Life of Dzogchen Rinpoche,en,'https://www.lotsawahouse.org/'
A63666B26-es.txt,Prayer for the Long Life of Dzogchen Rinpoche,es,'https://www.lotsawahouse.org/'
A63666B26-nl.txt,Prayer for the Long Life of Dzogchen Rinpoche,nl,'https://www.lotsawahouse.org/'
A63666B26-bo.txt,Prayer for the Long Life of Dzogchen Rinpoche,bo,'https://www.lotsawahouse.org/'
A8EB66878-en.txt,Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A8EB66878-de.txt,Prayer for the Long Life of His Holiness the Dalai Lama,de,'https://www.lotsawahouse.org/'
A8EB66878-es.txt,Prayer for the Long Life of His Holiness the Dalai Lama,es,'https://www.lotsawahouse.org/'
A8EB66878-fr.txt,Prayer for the Long Life of His Holiness the Dalai Lama,fr,'https://www.lotsawahouse.org/'
A8EB66878-it.txt,Prayer for the Long Life of His Holiness the Dalai Lama,it,'https://www.lotsawahouse.org/'
A8EB66878-nl.txt,Prayer for the Long Life of His Holiness the Dalai Lama,nl,'https://www.lotsawahouse.org/'
A8EB66878-bo.txt,Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
A00C42CAA-en.txt,Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A00C42CAA-bo.txt,Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
A541059F3-en.txt,Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A541059F3-bo.txt,Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
AF1A821F1-en.txt,Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,en,'https://www.lotsawahouse.org/'
AF1A821F1-bo.txt,Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,bo,'https://www.lotsawahouse.org/'
AEBB4186B-en.txt,Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,en,'https://www.lotsawahouse.org/'
AEBB4186B-bo.txt,Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,bo,'https://www.lotsawahouse.org/'
A46A21002-en.txt,The Great Treasure of a Hundred Blessings: A Prayer for the Long Life of Ḍākinī Muntso Rinpoche,en,'https://www.lotsawahouse.org/'
A46A21002-bo.txt,The Great Treasure of a Hundred Blessings: A Prayer for the Long Life of Ḍākinī Muntso Rinpoche,bo,'https://www.lotsawahouse.org/'
A97C409E8-en.txt,The Magical Wish-Fulfilling Tree: A Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A97C409E8-bo.txt,The Magical Wish-Fulfilling Tree: A Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
A9DDA1989-en.txt,The Melody of The Nectar of Immortality: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama, Supreme Victor and Omniscient One by Jamyang Khyentse Chökyi Lodrö,en,'https://www.lotsawahouse.org/'
A9DDA1989-es.txt,The Melody of The Nectar of Immortality: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama, Supreme Victor and Omniscient One by Jamyang Khyentse Chökyi Lodrö,es,'https://www.lotsawahouse.org/'
A9DDA1989-fr.txt,The Melody of The Nectar of Immortality: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama, Supreme Victor and Omniscient One by Jamyang Khyentse Chökyi Lodrö,fr,'https://www.lotsawahouse.org/'
A9DDA1989-bo.txt,The Melody of The Nectar of Immortality: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama, Supreme Victor and Omniscient One by Jamyang Khyentse Chökyi Lodrö,bo,'https://www.lotsawahouse.org/'
AD7C949A5-en.txt,The Music of Immortality: A Prayer for the Long Life of His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
AD7C949A5-es.txt,The Music of Immortality: A Prayer for the Long Life of His Holiness the Dalai Lama,es,'https://www.lotsawahouse.org/'
AD7C949A5-fr.txt,The Music of Immortality: A Prayer for the Long Life of His Holiness the Dalai Lama,fr,'https://www.lotsawahouse.org/'
AD7C949A5-bo.txt,The Music of Immortality: A Prayer for the Long Life of His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
AA60BA620-en.txt,The Sweet Song of Virtue and Auspiciousness: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,en,'https://www.lotsawahouse.org/'
AA60BA620-bo.txt,The Sweet Song of Virtue and Auspiciousness: A Prayer for the Long Life of His Holiness the Fourteenth Dalai Lama,bo,'https://www.lotsawahouse.org/'
A64262542-en.txt,Prayer for the Fulfilment of Aspirations,en,'https://www.lotsawahouse.org/'
A64262542-de.txt,Prayer for the Fulfilment of Aspirations,de,'https://www.lotsawahouse.org/'
A64262542-es.txt,Prayer for the Fulfilment of Aspirations,es,'https://www.lotsawahouse.org/'
A64262542-fr.txt,Prayer for the Fulfilment of Aspirations,fr,'https://www.lotsawahouse.org/'
A64262542-it.txt,Prayer for the Fulfilment of Aspirations,it,'https://www.lotsawahouse.org/'
A64262542-nl.txt,Prayer for the Fulfilment of Aspirations,nl,'https://www.lotsawahouse.org/'
A64262542-bo.txt,Prayer for the Fulfilment of Aspirations,bo,'https://www.lotsawahouse.org/'
A5BBF45B2-en.txt,Prayer to His Holiness the Dalai Lama,en,'https://www.lotsawahouse.org/'
A5BBF45B2-es.txt,Prayer to His Holiness the Dalai Lama,es,'https://www.lotsawahouse.org/'
A5BBF45B2-fr.txt,Prayer to His Holiness the Dalai Lama,fr,'https://www.lotsawahouse.org/'
A5BBF45B2-bo.txt,Prayer to His Holiness the Dalai Lama,bo,'https://www.lotsawahouse.org/'
AE5ED3241-en.txt,Prayer for the Swift Rebirth of Dodrupchen Rinpoche,en,'https://www.lotsawahouse.org/'
AE5ED3241-bo.txt,Prayer for the Swift Rebirth of Dodrupchen Rinpoche,bo,'https://www.lotsawahouse.org/'
AB45C4CE4-en.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,en,'https://www.lotsawahouse.org/'
AB45C4CE4-de.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,de,'https://www.lotsawahouse.org/'
AB45C4CE4-es.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,es,'https://www.lotsawahouse.org/'
AB45C4CE4-fr.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,fr,'https://www.lotsawahouse.org/'
AB45C4CE4-it.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,it,'https://www.lotsawahouse.org/'
AB45C4CE4-nl.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,nl,'https://www.lotsawahouse.org/'
AB45C4CE4-bo.txt,Prayer for the Swift Rebirth of Kyabjé Trulshik Rinpoche,bo,'https://www.lotsawahouse.org/'
A5030C834-en.txt,Verses of Aspiration for the Swift Return of Tsikey Chokling Mingyur Dewey Dorjé,en,'https://www.lotsawahouse.org/'
A5030C834-bo.txt,Verses of Aspiration for the Swift Return of Tsikey Chokling Mingyur Dewey Dorjé,bo,'https://www.lotsawahouse.org/'
A75A5FD55-en.txt,Bestowing the Splendour of All That is Desirable: Fire Offering for the 'Neck-Pouch Dagger’ (Purba Gulkhukma) Cycle,en,'https://www.lotsawahouse.org/'
